low,低；低矮；在低处；往下地;低地；汽车等的低速；低速齿轮；哞;低沉的；低垂的；西斜的；耷拉着;牛哞哞地叫；牛叫似地说;低的；矮的；最低价
preach,宣扬；说教；布道;说教；训诫;鼓吹；讲道；宣讲
bucket,吊桶；大量；有提梁的桶；水斗;用桶装；〈美〉用桶打水；〈英口〉催马猛奔;水桶；铲斗；桶子
bomb,炸弹；核弹；核武器；很多钱;轰炸；对投炸弹；疾行尤指乘车；考试惨败;爆炸；火山弹；土制炸弹
blond,头发亚麻色的；白肤金发碧眼的；家具等浅色的;白肤金发碧眼人；同;金发的；金黄色的；白肤金发碧眼的人
confession,承认；坦白；供词；认罪;告白；忏悔；表白
provoke,引发；激起；引起；挑衅;激怒；煽动；惹起
marble,大理石；玻璃弹子；弹子游戏；理智;大理石似的；有大理石纹彩的；无情的；纯白的;把纸书边肥皂等做成大理石花纹形状;大理岩；云石；玻璃弹子
substantially,基本上；大体上；非常；大大地;大幅；实质上；本质上
twist,捻；扭转；曲折；扭动;捻；拧；扭动；搓;扭曲；捻度；歪曲
defender,后卫；防御者；防守队员；守卫者;卫士；路虎卫士；防卫者
fish,鱼；鱼肉;钓鱼；捕鱼；在捕鱼或钓鱼；摸找;荧光原位杂交；鱼类；荧光原位杂交技术
explicit,清楚明白的；易于理解的；明确的；直言的;显式；清楚的；显性
transport,运输；输送；运送；运输机;输送；传播；使产生身临其境的感觉；旧时流放;交通；传输；传输层
disturbing,引起烦恼的；令人不安的；引起恐慌的;的现在分词;烦扰的；感到不安的；打扰
surveillance,对犯罪嫌疑人或可能发生犯罪的地方的监视;监督；监控；监测
magnetic,像磁铁的；有磁性的；磁的；富有吸引力的;磁力；有魅力的
technician,技术员；技师；艺术体育等的技巧精湛者;技术人员；技工；技术专家
mutter,咕哝；轻声低语；喃喃而语；咕哝地抱怨;咕哝；怨言;穆特；嘀咕；喃喃自语
devastating,毁灭性的；令人难受的；令人印象深刻的；压倒性的;破坏性的；灾难性的；破坏性极大的
depart,离去；消失；去世；火车等开行;离开；出发；发车
arrow,箭头；箭号;箭牌；绿箭侠；阿罗
trauma,外伤；损伤；精神创伤；痛苦经历;急救小组；心灵创伤；心理创伤
neighboring,邻近的；接壤的;附近的；相邻的；接临的
soak,浸泡；浸湿；浸透；湿透;浸泡；浸渍；湿透；洗澡;浸润；渗透
ribbon,丝带；绶带；勋带；用于捆绑或装饰的带子;用丝带装饰；加上带状条纹；撕碎；形成带状;缎带；功能区；色带
meantime,同时；其间;中间;其时；与此同时；期间
transmit,发射；传送；传播；传染;传递；传输；播送
screen,屏幕；画面；银幕；屏风;筛选；筛查；遮蔽；检查;萤幕；滤色；屏蔽
harvest,收获；收成；〈文学〉收获物；收获时节;收获；收割；杀死动物；得到;丰收；贝纳德的堕落；成果
consecutive,连续不断的;连续的；连贯的；始终一贯的
republican,共和国的；共和政体的；拥护共和政体的；美国共和党的;拥护共和政体的人；共和主义者；美国共和党党员;共和党人；共和的
coordinate,坐标；颜色协调的配套服装;协调；使协调；使相配合；使身体各部位动作协调;同等的；配合的；语对等的；数坐标的;座标；调整；并列的
worldwide,影响全世界的；世界各地的;全球性地；世界范围地;世界范围的；遍及全球的；世界性的
within,内部;在内部；在里面;不出某段时间；在某段时间之内；不出某段距离;在里面；在之内；以内
spy,间谍；密探;发现；从事间谍活动；搜集情报；突然看见;侦察；特务；侦探
slot,机会；投放或插入东西的窄缝;投放；插入；被塞进；被装入;槽；插槽；狭槽
riot,骚乱；暴乱；丰富多彩；品种繁多;发生骚乱；闹事;暴动；骚动；图片优化工具
nutrient,营养素；营养物;滋养的;养分；营养品；营养物质
citizenship,公民权利或资格；公民身份或义务;国籍；公民资格；公民身分
severely,严重地；严厉地；严格地；苛刻地;狠狠地；严重的；激情
sovereignty,主权；最高统治权；最高权威；独立自主;国家主权；主权国家；君权
ridge,脊；海岭；里奇；山岭;皱起；使成脊状;山脊；屋脊；山脉
brave,勇敢的；无畏的；需要勇气的；表现勇敢的;勇敢面对；冒风险；经受困难;勇敢的人；美洲印第安武士;勇敢传说；英勇的；勇敢雄心
lighting,照明；灯光；布光;的现在分词;照明设备；灯具；光源
specify,具体说明；明确规定；详述；详列;指定；详细说明；具体指定
contributor,捐赠者；杂志或书的撰稿人；电台电视节目中的嘉宾;贡献者；投稿人；捐助者
frustrate,挫败；使懊丧；使懊恼；使沮丧;无效的；受挫折的；被破坏的；失败了的;阻挠；使灰心；使失望
crowd,人群；群众；观众；民众;挤；挤满；塞满；使拥挤;大众；一群
articulate,说；表达；清晰认真地发音；语言学形成声音;明白的；音节分明的；有关节的；有节的;接合；发音清晰的；善于表达的
importantly,重要的是；自负地；自命不凡地;重要地；重大地；影响一
transit,过境；运输；中转；运送;穿过；经过；越过;全顺；通过；经纬仪
dense,密集的；稠密的；浓密的；浓重的;浓厚的；密度大的；密实
seminar,研讨会；大学教师带领学生作专题讨论的研讨课；培训会;研讨班；讲座；讨论会
electronics,电子学；电子器件；电子技术的应用；电子电路;电子产品；电子设备；电器
sunny,阳光灿烂的；明快的；其乐融融的;晴朗的；阳光充足的；李顺圭
shorts,短裤;的第三人称单数;运动短裤；奇石；短片
swell,海浪的涌动；涌浪；隆起处；增加;膨胀；肿胀；使凸出；增大;很愉快的；极有趣的;增长
accusation,控告；起诉；告发；谴责;指控；指责；罪名
soften,软化；减轻；削弱；使柔和;柔化；变软；使软化
photograph,照片；相片;照相；拍照；上镜;摄影；图片；拍摄
straighten,挺直；使变直;整顿；拉直；弄直
terribly,非常；很；非常地；很厉害地;可怕地；极；要命
cue,暗示；提示；信号；戏剧的提示;给某人暗示或提示;球杆；线索；凯迪拉克用户体验
sudden,突然的；忽然的；突如其来的;急剧；突发性；突然地
bride,新娘;新妇；新嫁娘；新娘课堂
biography,传记；传记作品;为写传记;自传；人物传记；传记文学
hazard,危害；危险;试着提出；大胆猜测；冒的风险；使处于危险中;冒险；危险源；公害
compelling,引人入胜的；扣人心弦的；非常强烈的；不可抗拒的;的现在分词;引人注目的；强制的；令人信服的
seldom,很少；难得；不常;不常的；稀少的;几乎不；极少；罕
tile,地砖；瓦片；棋盘游戏的棋子;铺瓦；铺地砖；贴瓷砖；平铺显示;磁砖；贴砖
economically,经济地；节俭地；节省地；跟经济有关地;在经济上；节约地；在经济学上
honestly,诚实地；正当地；真的；确实;真诚地；老实说；老实地
troubled,忧虑的；烦恼的；不安的；麻烦多的;的过去分词和过去式;困扰；困惑的；麻烦的
bow,弓；蝴蝶结；船头；艏;鞠躬；低头;鞠躬；点头；低头；垂首;弓箭；弯腰；船首
twentieth,第二十；二十分之一;某月的二十日;第二十的；二十号；第二十个
balanced,保持或显示平衡的;的过去分词和过去式;均衡的；均衡性；已平衡的
foreigner,外国人；外来人；外地人;外国人合唱团；老外；外国佬
launch,发射；发起；发行；使船尤指新船下水;航天器的发射；船的下水；产品的上市；事件的发起;发动；开办；使下水
convenience,方便；便利；适宜；便利的事物或设施;便利性；方便性；消费者方便
delight,高兴；快乐；乐趣；愉快;使高兴；使愉快；使快乐;欣喜；乐事；喜悦
weave,织；用编成；编造故事等；穿行以避开障碍;编法；织法；编织式样;纺织；织物；织入
timber,用材林；木料；林木；建造房屋用的大木料;备以木材；用木料支撑;伐木工在木倒时喊倒啦;原木；森林；品质
till,耕作；犁地;直到为止；直到才；在前不;直到为止；在之前;收银台；现金出纳机的放钱的抽屉;直到为止；爱的誓言；耕种
accurately,精确；正确;准确地；精确地；正确地
plea,请求；恳求；答辩；借口;抗辩；辩解；请愿
bulb,电灯泡；植物鳞茎；鳞茎状物如温度计的球部;生球茎；肿涨成球;球状物；球根；植物的球茎
copy,复制品；〔技〕仿形切削；抄袭；印刷的原稿;复制；模写；仿效；〔英俚〕抄袭别人试卷;拷贝；副本；抄写
flying,飞行；乘坐飞机；指驾驶飞机;快速的；会飞的；飞行中的；跃起的;的现在分词;飞翔；飞扬；飞行的
sustainable,对自然资源和能源的利用不破坏生态平衡的；可持续的;永续；可持续性；养得起的
devil,魔鬼；恶魔；魔王；撒旦;〈美口〉虐待；用辣子烤肉等；用切碎机切碎;电梯里的恶魔；恶棍；鬼子
bolt,螺栓；插销；闪电；弩箭;狼吞虎咽；用插销闩上；能被闩上；用螺栓把甲和乙固定在一起;突然;闪电狗；螺钉；门闩
cargo,船或飞机装载的货物;船货；太空运输；货运
spine,脊柱；脊椎；书脊；植物的刺;脊骨；棘；中心
seller,卖方；销售者；卖者；畅销滞销等的商品;卖家；卖主；行销货
skilled,有经验的；技术熟练的；专门的；需要技巧的;有技能的；需要技能的；娴熟
managing,管理;管理的；首脑的；善于处理的；爱管闲事的;的现在分词;季宁谈管理；管理力；软件包的管理
public,民众；百姓；平民；志趣相同或从事同一类活动的群体;平民的；大众的；公众的；百姓的;公共；公共的；公开
marine,海的；海产的；海生的；海船的;尤指美国或英国皇家海军陆战队士兵;海洋；海洋的；海上的
dock,码头；船坞；船埠；港区;停靠码头；使航天器在外层空间对接；扣除部分工资等;底座；基座；被告席
organized,有组织的；系统的；有条理的；有安排的;的过去分词和过去式;组织力高；组织化；做事有条理的
fog,雾；困惑；迷惘;使雾气笼罩；使迷惘；使困惑;浓雾；光纤陀螺；雾化效果
diplomat,外交官；善于交际的人；通权达变的人；圆通的人;外交家；外交人员；外交官司
boring,钻孔；镗削；地质钻探；钻屑;没趣的；令人厌倦或厌烦的;的现在分词;无聊的；令人厌烦的；乏味的
sometime,指某人曾经是从前的；间或的；偶尔的;在某时不确切或尚未决定;某个时候；在某一时候；有一天
summary,总结性的；概括的；概要的；从速从简的;总结；概括；概要;摘要；小结；概述
missionary,传教士的;传教士;传教式；传教的；宣教士
epidemic,流行病；蔓延;传染病；流行性的;流行的；传染的；传染性的
fatal,致命的；灾难性的；毁灭性的；导致失败的;致命错误；致命错误信息；致死的
